"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Sediment (ppmw)","TAN (mgKOH/g)","Salt (ptb)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Lloyd Kerrobert","LLK","2012-11-21","LLK-013","Kerrobert","929.9","20.5","3.14","9.46","335","0.91","37.4","44","101","0.04","1.87","5.18","3.46","1.99","1.22","1.21","0.71","0.13","0.12","0.04","0.09","0.02","1.17","3.5","2.47","1.47","0.93","0.94","0.56","0.12","0.11","0.04","0.08","37.9","82","254.7","333.8","403.3","465.1","532.7","611.5","696.7","","","",""
"Lloyd Kerrobert","LLK","2012-10-18","LLK-048","Kerrobert","933.7","19.9","3.2","9.48","","0.95","","48","113","0.06","2.24","5.98","3.22","1.73","1.07","0.71","0.53","0.1","0.08","0.03","0.1","0.03","1.4","4.02","2.29","1.27","0.81","0.55","0.42","0.09","0.07","0.03","0.09","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-09-18","LLK-002","Kerrobert","937.2","19.4","3.15","9.79","","0.96","","46","98","0.04","0.95","3.76","2.6","1.83","1.39","1.29","0.73","0.08","0.13","0.05","0.13","0.02","0.59","2.52","1.84","1.34","1.05","0.99","0.57","0.08","0.12","0.05","0.12","73.7","193.1","296.5","364.1","425.4","482.5","547.8","624.8","701.3","","","",""
"Lloyd Kerrobert","LLK","2012-08-14","LLK-126","Kerrobert","938.2","19.2","3.21","9.52","285.4","0.9","38.3","49","113","0.06","1.89","5.54","2.81","1.5","0.98","0.94","0.56","0.1","0.1","0.03","0.1","0.03","1.17","3.71","1.99","1.1","0.74","0.72","0.44","0.09","0.09","0.03","0.09","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-07-24","LLK-039","Kerrobert","934.3","19.8","3.22","9.27","","0.93","","51","123","0.06","1.7","5.8","2.76","1.47","1.02","1.26","0.79","0.08","0.09","0.04","0.1","0.03","1.06","3.9","1.96","1.08","0.77","0.97","0.62","0.08","0.08","0.04","0.09","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-06-13","LLK-045","Kerrobert","930.9","20.4","3.23","8.97","","1.02","","46","101","0.04","1.7","6.84","3.37","1.72","1.09","1.08","0.62","0.11","0.12","0.04","0.11","0.02","1.06","4.61","2.4","1.27","0.83","0.84","0.49","0.1","0.11","0.04","0.1","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-05-17","LLK-106","Kerrobert","928.3","20.8","3.1","9.59","150.2","0.99","34.2","47","107","0.05","1.73","6.04","3.57","2.04","1.31","1.03","0.61","0.12","0.16","0.04","0.14","0.03","1.09","4.09","2.55","1.51","1","0.8","0.48","0.11","0.15","0.04","0.13","37.3","82.3","244.1","325.2","393.4","453.4","516.9","590.8","668.9","","","",""
"Lloyd Kerrobert","LLK","2012-04-09","LLK-033","Kerrobert","924.6","21.4","3.06","9.21","","0.82","","43","102","0.07","1.49","5.58","4.04","2.53","1.48","1.23","0.68","0.15","0.19","0.05","0.17","0.04","0.94","3.79","2.9","1.88","1.13","0.96","0.54","0.14","0.18","0.05","0.16","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-03-15","LLK-038","Kerrobert","925.8","21.2","2.94","9.54","","0.99","","44","95","0.05","2.15","5.05","3.63","2.28","1.51","1.16","0.59","0.14","0.2","0.05","0.18","0.03","1.35","3.43","2.6","1.69","1.15","0.9","0.47","0.13","0.19","0.05","0.17","36.3","80.8","251.9","328.3","395.1","455.9","522.3","600.2","686.4","","","",""
"Lloyd Kerrobert","LLK","2012-02-06","LLK-075","Kerrobert","924.6","21.4","3.01","9.31","319.3","0.71","40.9","46","109","0.07","2.28","5.96","4.14","2.65","1.73","1.41","0.68","0.16","0.25","0.05","0.2","0.04","1.44","4.05","2.97","1.97","1.32","1.1","0.54","0.15","0.24","0.05","0.19","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2012-01-12","LLK-021","Kerrobert","924.1","21.5","3.15","9.45","","1.02","","47","113","0.07","2.11","6.55","4.32","2.43","1.47","1.17","0.55","0.16","0.22","0.04","0.17","0.04","1.33","4.45","3.1","1.81","1.12","0.91","0.44","0.15","0.21","0.04","0.16","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2011-12-22","LLK-055","Kerrobert","928.6","20.8","3.11","9.31","","0.9","","47","118","0.05","1.82","5.63","4.14","2.59","1.7","1.17","0.53","0.16","0.26","0.05","0.21","0.03","1.14","3.81","2.96","1.92","1.29","0.91","0.42","0.15","0.24","0.05","0.2","38.7","75.1","238.2","318.6","385.3","445.6","509.1","582.9","664.3","","","",""
"Lloyd Kerrobert","LLK","2011-11-19","LLK-083","Kerrobert","928.5","20.8","3.27","9.52","","1.08","","48","109","0.03","1.23","4.87","2.89","2.09","1.64","1.24","0.57","0.11","0.2","0.05","0.19","0.02","0.78","3.29","2.07","1.55","1.25","0.96","0.45","0.1","0.19","0.05","0.18","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2011-10-18","LLK-101","Kerrobert","934.3","19.8","3.27","9.83","346.6","1.11","41.9","53","117","0.04","1.31","5.02","3.17","2.13","1.53","1.24","0.56","0.12","0.18","0.04","0.16","0.02","0.82","3.37","2.25","1.57","1.16","0.96","0.44","0.11","0.17","0.04","0.15","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2011-09-21","LLK-035","Kerrobert","938.7","19.1","3.32","9.7","","0.88","","50","118","0.04","1.3","3.66","3.07","2.24","1.59","1.21","0.52","0.12","0.22","0.05","0.19","0.02","0.81","2.45","2.17","1.64","1.2","0.93","0.41","0.11","0.2","0.05","0.18","88.2","207.8","301.5","367.9","428.4","486.8","553.8","625.9","692.8","","","",""
"Lloyd Kerrobert","LLK","2011-08-24","LLK-166","Kerrobert","935","19.7","3.25","9.5","","0.88","","47","112","0.06","1.64","5.06","3.02","1.97","1.46","1.19","0.56","0.12","0.18","0.05","0.18","0.03","1.02","3.4","2.14","1.45","1.1","0.92","0.44","0.11","0.17","0.05","0.17","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2011-07-26","LLK-004","Kerrobert","935.4","19.6","3.24","10.1","344","0.96","60.2","53","113","0.06","1.82","5.35","3.21","2.03","1.5","1.19","0.55","0.11","0.18","0.05","0.18","0.03","1.14","3.59","2.28","1.49","1.13","0.92","0.43","0.1","0.17","0.05","0.17","","","","","","","","","","","","",""
"Lloyd Kerrobert","LLK","2011-06-14","LLK-091","Kerrobert","931","20.4","3.47","9.73","","1.01","","50","95","0.04","1.63","6.07","3.34","1.99","1.25","0.93","0.42","0.14","0.19","0.04","0.16","0.02","1.02","4.1","2.38","1.47","0.95","0.72","0.33","0.13","0.18","0.04","0.15","47.6","143.7","280.5","350.5","415.9","477.1","547.4","625","696.7","","","",""
